"competencia","data","ano","entidade","entidade_nome","bloco","aprovada","distribuida","ocupada","vago","nunca_distribuido","vago_pos_distrib","taxa_vacancia"
201602,2016-02-01,2016,26233,"UNIVERSIDADE FEDERAL DO CEARA","26233",6477,6220,5880,597,257,340,9.22
201602,2016-02-01,2016,26234,"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO","26234",4094,4038,3814,280,56,224,6.84
201602,2016-02-01,2016,26235,"UNIVERSIDADE FEDERAL DE GOIAS","26235",5318,5115,4859,459,203,256,8.63
201602,2016-02-01,2016,26236,"UNIVERSIDADE FEDERAL FLUMINENSE","26236",7850,7758,7440,410,92,318,5.22
201602,2016-02-01,2016,26237,"UNIVERSIDADE FEDERAL DE JUIZ DE FORA","26237",3339,3237,3153,186,102,84,5.57
201602,2016-02-01,2016,26238,"UNIVERSIDADE FEDERAL DE MINAS GERAIS","26238",7922,7856,7446,476,66,410,6.01
201602,2016-02-01,2016,26239,"UNIVERSIDADE FEDERAL DO PARA","26239",5507,5198,4929,578,309,269,10.5
201602,2016-02-01,2016,26240,"UNIVERSIDADE FEDERAL DA PARAIBA","26240",6566,6444,6123,443,122,321,6.75
201602,2016-02-01,2016,26241,"UNIVERSIDADE FEDERAL DO PARANA","26241",6559,6439,6251,308,120,188,4.7
201602,2016-02-01,2016,26242,"UNIVERSIDADE FEDERAL DE PERNAMBUCO","26242",7014,6891,6679,335,123,212,4.78
201602,2016-02-01,2016,26243,"UNIVERSIDADE FED. DO RIO GRANDE DO NORTE","26243",5806,5726,5522,284,80,204,4.89
201602,2016-02-01,2016,26244,"UNIVERSIDADE FED. DO RIO GRANDE DO SUL","26244",5774,5656,5505,269,118,151,4.66
201602,2016-02-01,2016,26245,"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","26245",14137,14034,13375,762,103,659,5.39
201602,2016-02-01,2016,26246,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","26246",6017,5873,5651,366,144,222,6.08
201602,2016-02-01,2016,26247,"UNIVERSIDADE FEDERAL DE SANTA MARIA","26247",4855,4749,4569,286,106,180,5.89
201602,2016-02-01,2016,26248,"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO","26248",2444,2382,2286,158,62,96,6.46
201602,2016-02-01,2016,26249,"UNIV. FEDERAL RURAL DO RIO DE JANEIRO","26249",2530,2487,2422,108,43,65,4.27
201602,2016-02-01,2016,26250,"UNIVERSIDADE FEDERAL DE RORAIMA","26250",1075,1002,958,117,73,44,10.88
201602,2016-02-01,2016,26251,"FUNDACAO UNIVERSIDADE FED. DO TOCANTINS","26251",1988,1840,1802,186,148,38,9.36
201602,2016-02-01,2016,26252,"UNIVERSIDADE FEDERAL DE CAMPINA GRANDE","26252",3208,3101,2975,233,107,126,7.26
201602,2016-02-01,2016,26253,"UNIVERSIDADE FEDERAL RURAL DA AMAZONIA","26253",1211,803,762,449,408,41,37.08
201602,2016-02-01,2016,26254,"UNIVERSIDADE FED.DO TRIANGULO MINEIRO","26254",2264,2141,2088,176,123,53,7.77
201602,2016-02-01,2016,26255,"UNI.FED.VALES DO JEQUITINHONHA E MUCURI","26255",1479,1268,1220,259,211,48,17.51
201602,2016-02-01,2016,26256,"CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA","26256",1581,1525,1469,112,56,56,7.08
201602,2016-02-01,2016,26257,"CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS","26257",1680,1654,1619,61,26,35,3.63
201602,2016-02-01,2016,26258,"UNIVERS. TECNOLOGICA FEDERAL DO PARANA","26258",3839,3766,3673,166,73,93,4.32
201602,2016-02-01,2016,26260,"UNIVERSIDADE FEDERAL DE ALFENAS","26260",917,864,838,79,53,26,8.62
201602,2016-02-01,2016,26261,"UNIVERSIDADE FEDERAL DE ITAJUBA","26261",896,882,847,49,14,35,5.47
201602,2016-02-01,2016,26262,"UNIVERSIDADE FEDERAL DE SAO PAULO","26262",5923,5694,5399,524,229,295,8.85
201602,2016-02-01,2016,26263,"UNIVERSIDADE FEDERAL DE LAVRAS","26263",1309,1259,1228,81,50,31,6.19
201602,2016-02-01,2016,26264,"UNIVERSIDADE FED. RURAL DO SEMI-ARIDO","26264",1284,1192,1172,112,92,20,8.72
201602,2016-02-01,2016,26266,"FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA","26266",1791,1638,1604,187,153,34,10.44
201602,2016-02-01,2016,26267,"UNIV.FED. DA INTEGRACAO LATINO-AMERICANA","26267",939,861,847,92,78,14,9.8
201602,2016-02-01,2016,26268,"FUND. UNIVERSIDADE FEDERAL DE RONDONIA","26268",1366,1338,1281,85,28,57,6.22
201602,2016-02-01,2016,26269,"UNIVERSIDADE DO RIO DE JANEIRO","26269",2508,2201,2095,413,307,106,16.47
201602,2016-02-01,2016,26270,"FUNDACAO UNIVERSIDADE DO AMAZONAS","26270",3540,3456,3207,333,84,249,9.41
201602,2016-02-01,2016,26271,"FUNDACAO UNIVERSIDADE DE BRASILIA","26271",6122,5906,5587,535,216,319,8.74
201602,2016-02-01,2016,26272,"FUNDACAO UNIVERSIDADE DO MARANHAO","26272",3667,3561,3378,289,106,183,7.88
201602,2016-02-01,2016,26273,"UNIVERSIDADE FEDERAL DO RIO GRANDE","26273",2155,2070,2005,150,85,65,6.96
201602,2016-02-01,2016,26274,"FUNDACAO UNIV. FEDERAL DE UBERLANDIA","26274",5248,5171,5055,193,77,116,3.68
201602,2016-02-01,2016,26275,"UNIVERSIDADE FEDERAL DO ACRE","26275",1532,1469,1414,118,63,55,7.7
201602,2016-02-01,2016,26276,"UNIVERSIDADE FEDERAL DE MATO GROSSO","26276",3699,3579,3437,262,120,142,7.08
201602,2016-02-01,2016,26277,"FUNDACAO UNIV. FEDERAL DE OURO PRETO","26277",1813,1728,1671,142,85,57,7.83
201602,2016-02-01,2016,26278,"FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS","26278",2796,2767,2690,106,29,77,3.79
201602,2016-02-01,2016,26279,"UNIVERSIDADE FEDERAL DO PIAUI","26279",3131,3037,2941,190,94,96,6.07
201602,2016-02-01,2016,26280,"UNIVERSIDADE FEDERAL DE SAO CARLOS","26280",2381,2313,2257,124,68,56,5.21
201602,2016-02-01,2016,26281,"FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","26281",3092,3020,2940,152,72,80,4.92
201602,2016-02-01,2016,26282,"UNIVERSIDADE FEDERAL DE VICOSA","26282",3754,3724,3639,115,30,85,3.06
201602,2016-02-01,2016,26283,"UNIV. FEDERAL DE MATO GROSSO DO SUL","26283",3604,3401,3381,223,203,20,6.19
201602,2016-02-01,2016,26284,"FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE","26284",569,557,536,33,12,21,5.8
201602,2016-02-01,2016,26285,"FUND. UNIVERSIDADE DE SAO JOAO DEL REI","26285",1460,1390,1315,145,70,75,9.93
201602,2016-02-01,2016,26286,"FUNDACAO UNVERSIDADE FEDERAL DO AMAPA","26286",1187,1061,1029,158,126,32,13.31
201602,2016-02-01,2016,26292,"FUNDACAO JOAQUIM NABUCO","26292",453,453,265,188,0,188,41.5
201602,2016-02-01,2016,26298,"FUND COORD APERF PESSOAL NIVEL SUPERIOR","26298",553,502,395,158,51,107,28.57
201602,2016-02-01,2016,26350,"FUND. UNIV FEDERAL DA GRANDE DOURADOS","26350",1586,1557,1489,97,29,68,6.12
201602,2016-02-01,2016,26351,"UNIV. FEDERAL DO RECONCAVO DA BAHIA","26351",1652,1480,1408,244,172,72,14.77
201602,2016-02-01,2016,26352,"FUNDACAO UNIVERSIDADE FEDERAL DO ABC","26352",1568,1394,1317,251,174,77,16.01
201602,2016-02-01,2016,26401,"INSTITUTO FEDERAL DO ACRE","26401",771,613,595,176,158,18,22.83
201602,2016-02-01,2016,26402,"INSTITUTO FEDERAL DE ALAGOAS","26402",1749,1553,1507,242,196,46,13.84
201602,2016-02-01,2016,26403,"INSTITUTO FEDERAL DO AMAZONAS","26403",1947,1747,1712,235,200,35,12.07
201602,2016-02-01,2016,26404,"INSTITUTO FEDERAL BAIANO","26404",1724,1204,1160,564,520,44,32.71
201602,2016-02-01,2016,26405,"INSTITUTO FEDERAL DO CEARA","26405",3528,2783,2627,901,745,156,25.54
201602,2016-02-01,2016,26406,"INSTITUTO FEDERAL DO ESPIRITO SANTO","26406",2771,2681,2629,142,90,52,5.12
201602,2016-02-01,2016,26407,"INSTITUTO FEDERAL GOIANO","26407",1310,1279,1252,58,31,27,4.43
201602,2016-02-01,2016,26408,"INSTITUTO FEDERAL DO MARANHAO","26408",3005,2572,2498,507,433,74,16.87
201602,2016-02-01,2016,26409,"INSTITUTO FEDERAL DE MINAS GERAIS","26409",1779,1523,1473,306,256,50,17.2
201602,2016-02-01,2016,26410,"INSTITUTO FED. DO NORTE DE MINAS GERAIS","26410",1300,1210,1160,140,90,50,10.77
201602,2016-02-01,2016,26411,"INSTITUTO FED.DO SUDESTE DE MINAS GERAIS","26411",1233,1174,1152,81,59,22,6.57
201602,2016-02-01,2016,26412,"INSTITUTO FEDERAL DO SUL DE MINAS GERAIS","26412",1098,1083,1063,35,15,20,3.19
201602,2016-02-01,2016,26413,"INSTITUTO FEDERAL DO TRIANGULO MINEIRO","26413",1128,1012,987,141,116,25,12.5
201602,2016-02-01,2016,26414,"INSTITUTO FEDERAL DE MATO GROSSO","26414",1912,1776,1720,192,136,56,10.04
201602,2016-02-01,2016,26415,"INSTITUTO FEDERAL DE MATO GROSSO DO SUL","26415",1018,770,716,302,248,54,29.67
201602,2016-02-01,2016,26416,"INSTITUTO FEDERAL DO PARA","26416",1940,1639,1568,372,301,71,19.18
201602,2016-02-01,2016,26417,"INSTITUTO FEDERAL DA PARAIBA","26417",2269,2195,2156,113,74,39,4.98
201602,2016-02-01,2016,26418,"INSTITUTO FEDERAL DE PERNAMBUCO","26418",2183,2129,2073,110,54,56,5.04
201602,2016-02-01,2016,26419,"INSTITUTO FEDERAL DO RIO GRANDE DO SUL","26419",1801,1730,1691,110,71,39,6.11
201602,2016-02-01,2016,26420,"INSTITUTO FEDERAL FARROUPILHA","26420",1351,1287,1280,71,64,7,5.26
201602,2016-02-01,2016,26421,"INSTITUTO FEDERAL DE RONDONIA","26421",1158,1132,895,263,26,237,22.71
201602,2016-02-01,2016,26422,"INSTITUTO FEDERAL CATARINENSE","26422",1796,1754,1554,242,42,200,13.47
201602,2016-02-01,2016,26423,"INSTITUTO FEDERAL DE SERGIPE","26423",1230,1106,1069,161,124,37,13.09
201602,2016-02-01,2016,26424,"INSTITUTO FEDERAL DO TOCANTINS","26424",1198,1197,1149,49,1,48,4.09
201602,2016-02-01,2016,26426,"INSTITUTO FEDERAL DO AMAPA","26426",570,371,338,232,199,33,40.7
201602,2016-02-01,2016,26427,"INSTITUTO FEDERAL DA BAHIA","26427",2988,2555,2476,512,433,79,17.14
201602,2016-02-01,2016,26428,"INSTITUTO FEDERAL DE BRASILIA","26428",1116,986,950,166,130,36,14.87
201602,2016-02-01,2016,26429,"INSTITUTO FEDERAL DE GOIAS","26429",2063,1908,1852,211,155,56,10.23
201602,2016-02-01,2016,26430,"INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO","26430",1023,975,853,170,48,122,16.62
201602,2016-02-01,2016,26431,"INSTITUTO FEDERAL DO PIAUI","26431",2213,2045,1945,268,168,100,12.11
201602,2016-02-01,2016,26432,"INSTITUTO FEDERAL DO PARANA","26432",2100,1816,1761,339,284,55,16.14
201602,2016-02-01,2016,26433,"INSTITUTO FEDERAL DO RIO DE JANEIRO","26433",1968,1572,1499,469,396,73,23.83
201602,2016-02-01,2016,26434,"INSTITUTO FEDERAL FLUMINENSE","26434",1711,1693,1672,39,18,21,2.28
201602,2016-02-01,2016,26435,"INSTITUTO FEDERAL DO RIO GRANDE DO NORTE","26435",2686,2584,2495,191,102,89,7.11
201602,2016-02-01,2016,26436,"INSTITUTO FEDERAL SUL RIO-GRANDENSE","26436",1730,1692,1648,82,38,44,4.74
201602,2016-02-01,2016,26437,"INSTITUTO FEDERAL DE RORAIMA","26437",675,635,610,65,40,25,9.63
201602,2016-02-01,2016,26438,"INSTITUTO FEDERAL DE SANTA CATARINA","26438",2601,2305,2211,390,296,94,14.99
201602,2016-02-01,2016,26439,"INSTITUTO FEDERAL DE SAO PAULO","26439",4113,3696,3592,521,417,104,12.67
201602,2016-02-01,2016,26440,"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL","26440",1383,1302,1277,106,81,25,7.66
201602,2016-02-01,2016,26441,"UNIVERSIDADE FEDERAL DO OESTE DO PARA","26441",1133,973,924,209,160,49,18.45
201602,2016-02-01,2016,26442,"UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA","26442",739,568,524,215,171,44,29.09
201602,2016-02-01,2016,26447,"UNIVERSIDADE FEDERAL DO OESTE DA BAHIA","26447",562,424,417,145,138,7,25.8
201602,2016-02-01,2016,26448,"UNIVERSIDADE FED. SUL SUDESTE DO PARA","26448",642,464,449,193,178,15,30.06
201602,2016-02-01,2016,26450,"UNIVERSIDADE FEDERAL DO SUL DA BAHIA","26450",404,378,338,66,26,40,16.34
201602,2016-02-01,2016,30202,"FUNDACAO NACIONAL DOS POVOS INDIGENAS","30202",5682,3196,2207,3475,2486,989,61.16
201602,2016-02-01,2016,30203,"INST.NAC.METROLOGIA,NORM.E QUAL.INDL.","30203",1964,1346,924,1040,618,422,52.95
201602,2016-02-01,2016,30204,"INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL","30204",1858,1207,944,914,651,263,49.19
201602,2016-02-01,2016,30802,"DEPTO. DE POLICIA RODOVIARIA FEDERAL","30802",13983,13521,10925,3058,462,2596,21.87
201602,2016-02-01,2016,32000,"MINISTERIO DE MINAS E ENERGIA","32000",907,907,270,637,0,637,70.23
201602,2016-02-01,2016,32200,"AGENCIA NACIONAL DE ENERGIA ELETRICA","32200",782,782,647,135,0,135,17.26
201602,2016-02-01,2016,32300,"AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI","32300",838,806,742,96,32,64,11.46
201602,2016-02-01,2016,33206,"SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR","33206",232,160,90,142,72,70,61.21
201602,2016-02-01,2016,35000,"MINISTERIO DAS RELACOES EXTERIORES","35000",5380,4024,3116,2264,1356,908,42.08
201602,2016-02-01,2016,35201,"FUNDACAO ALEXANDRE DE GUSMAO","35201",91,91,55,36,0,36,39.56
201602,2016-02-01,2016,36201,"FUNDACAO OSWALDO CRUZ","36201",6896,6512,5456,1440,384,1056,20.88
201602,2016-02-01,2016,36205,"FUNDACAO NACIONAL DE SAUDE","36205",20968,20956,7176,13792,12,13780,65.78
201602,2016-02-01,2016,36207,"AGENCIA NACIONAL DE VIGILANCIA SANITARIA","36207",2126,2033,1998,128,93,35,6.02
201602,2016-02-01,2016,36208,"AGENCIA NACIONAL DE SAUDE SUPLEMENTAR","36208",715,606,573,142,109,33,19.86
201602,2016-02-01,2016,37000,"DEFENSORIA PUBLICA DA UNIAO","37000",2004,1032,951,1053,972,81,52.54
201602,2016-02-01,2016,38000,"CONSELHO ADMINIST.DE DEFESA ECONOMICA","38000",53,51,40,13,2,11,24.53
201602,2016-02-01,2016,39250,"AGENCIA NAC. DE TRANSPORTES TERRESTRES","39250",1834,1295,1130,704,539,165,38.39
201602,2016-02-01,2016,39251,"AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS","39251",496,461,414,82,35,47,16.53
201602,2016-02-01,2016,39252,"DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.","39252",4444,3559,2942,1502,885,617,33.8
201602,2016-02-01,2016,40100,"Min. da Integração e Desenv. Regional","40112",799,618,400,399,181,218,49.94
201602,2016-02-01,2016,40108,"MINISTERIO CIENCIA TECNOLOGIA INOVA","40108",5286,4741,3669,1617,545,1072,30.59
201602,2016-02-01,2016,40115,"Ministério da Defesa","40105",3131,2788,1824,1307,343,964,41.74
201602,2016-02-01,2016,40116,"Advocacia-Geral da União","40106",8791,8715,7245,1546,76,1470,17.59
201602,2016-02-01,2016,40202,"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA","40202",198,198,148,50,0,50,25.25
201602,2016-02-01,2016,40211,"Ministério do Meio Ambiente","40111",984,973,763,221,11,210,22.46
201602,2016-02-01,2016,40301,"COMISSAO NACIONAL DE ENERGIA NUCLEAR","40301",3385,2898,2137,1248,487,761,36.87
201602,2016-02-01,2016,40403,"Fundação Casa de Rui Barbosa","40403",159,156,120,39,3,36,24.53
201602,2016-02-01,2016,40408,"FUNDACAO CULTURAL PALMARES","40408",28,28,27,1,0,1,3.57
201602,2016-02-01,2016,40501,"CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO","40501",1109,913,540,569,196,373,51.31
201602,2016-02-01,2016,40603,"SUPERINTENDENCIA ZONA FRANCA DE MANAUS","40603",634,607,545,89,27,62,14.04
201602,2016-02-01,2016,40604,"INSTITUTO BRASILEIRO DE TURISMO","40604",310,305,134,176,5,171,56.77
201602,2016-02-01,2016,40701,"INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS","40701",6497,6497,3754,2743,0,2743,42.22
201602,2016-02-01,2016,40801,"GOVERNO DO EX-TERRITORIO DO AMAPA","40801",5624,5623,5480,144,1,143,2.56
201602,2016-02-01,2016,40802,"GOVERNO DO EX-TERRITORIO DO ACRE","40802",1,1,0,1,0,1,100
201602,2016-02-01,2016,40803,"GOVERNO DO EX-TERRITORIO DE RONDONIA","40803",1915,1915,1805,110,0,110,5.74
201602,2016-02-01,2016,40804,"GOVERNO DO EX-TERRITORIO DE RORAIMA","40804",4512,4512,4387,125,0,125,2.77
201602,2016-02-01,2016,41231,"AGENCIA NACIONAL DE TELECOMUNICACOES","41231",1852,1649,1460,392,203,189,21.17
201602,2016-02-01,2016,42201,"INSTITUTO NAC. DE COLONIZ E REF AGRARIA","42201",11701,9150,4875,6826,2551,4275,58.34
201602,2016-02-01,2016,42204,"DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS","42204",2899,2898,1503,1396,1,1395,48.15
201602,2016-02-01,2016,42207,"INSTITUTO BRASILEIRO DE MUSEUS","42207",844,692,552,292,152,140,34.6
201602,2016-02-01,2016,44205,"AGENCIA NACIONAL DE AGUAS","44205",399,368,299,100,31,69,25.06
201602,2016-02-01,2016,44206,"INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ","44206",235,234,170,65,1,64,27.66
201602,2016-02-01,2016,44207,"INSTITUTO CHICO MENDES CONSERV.BIODIVER.","44207",2910,2265,1864,1046,645,401,35.95
201602,2016-02-01,2016,45203,"COMISSAO DE VALORES MOBILIARIOS","45203",607,592,505,102,15,87,16.8
201602,2016-02-01,2016,45205,"FUND. INST. BRASIL. GEOG. E ESTATISTICA","45205",11530,11530,5631,5899,0,5899,51.16
201602,2016-02-01,2016,45206,"INSTITUTO DE PESQUISA ECONOMICA APLICADA","45206",1018,1018,434,584,0,584,57.37
201602,2016-02-01,2016,45208,"SUPERINTENDENCIA DE SEGUROS PRIVADOS","45208",828,535,382,446,293,153,53.86
201602,2016-02-01,2016,49000,"MINISTERIO DA INFRAESTRUTURA","49000",1234,1178,644,590,56,534,47.81
201602,2016-02-01,2016,52201,"AGENCIA NACIONAL DE AVIACAO CIVIL","52201",1893,1479,1280,613,414,199,32.38
201602,2016-02-01,2016,53202,"SUPERINTENDENCIA DO DESENV. DA AMAZONIA","53202",224,210,201,23,14,9,10.27
201602,2016-02-01,2016,53203,"SUPERINTENDENCIA DO DESENV. DO NORDESTE","53203",253,229,209,44,24,20,17.39
201602,2016-02-01,2016,53297,"SUP.DE DESENVOLVIMENTO DO CENTRO OESTE","53297",100,100,88,12,0,12,12
201602,2016-02-01,2016,54000,"MINISTERIO DO TURISMO","54000",313,293,204,109,20,89,34.82
201602,2016-02-01,2016,55000,"MINISTERIO DA CIDADANIA","55000",908,638,339,569,270,299,62.67
201602,2016-02-01,2016,57201,"FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO","57201",513,379,286,227,134,93,44.25
201602,2016-02-01,2016,57202,"INSTITUTO NACIONAL DE SEGURO SOCIAL","57202",56460,54875,37357,19103,1585,17518,33.83
201602,2016-02-01,2016,70000,"COMANDO DA MARINHA","70000",12410,11434,5125,7285,976,6309,58.7
201602,2016-02-01,2016,98000,"ORGAO CENTRAL DO SIPEC","98000",4598,0,0,4598,4598,0,100
201603,2016-03-01,2016,13100,"Min. do Desenv. Agrário e Agric. Familiar","42000",616,247,180,436,369,67,70.78
201603,2016-03-01,2016,13300,"Ministério da Agricultura e Pecuária","13000",14428,13912,9601,4827,516,4311,33.46
201603,2016-03-01,2016,15000,"MINISTERIO DA EDUCACAO","15000",46437,2335,1006,45431,44102,1329,97.83
201603,2016-03-01,2016,16000,"COMANDO DO EXERCITO","16000",12170,12168,5945,6225,2,6223,51.15
201603,2016-03-01,2016,16100,"FUNDACAO OSORIO","16100",130,130,66,64,0,64,49.23
201603,2016-03-01,2016,17000,"MINISTERIO DA ECONOMIA","economico",57168,55075,31619,25549,2093,23456,44.69
201603,2016-03-01,2016,20000,"MINIST. DA JUSTICA E SEGURANCA PUBLICA","20000",3893,3074,2213,1680,819,861,43.15
201603,2016-03-01,2016,20101,"PRESIDENCIA DA REPUBLICA","20101",492,473,340,152,19,133,30.89
201603,2016-03-01,2016,20102,"VICE-PRESIDENCIA DA REPUBLICA","20102",3,3,0,3,0,3,100
201603,2016-03-01,2016,20114,"AGENCIA BRASILEIRA DE INTELIGENCIA","20114",128,107,60,68,21,47,53.12
201603,2016-03-01,2016,20115,"DEPARTAMENTO DE POLICIA FEDERAL","20115",17945,17546,14063,3882,399,3483,21.63
201603,2016-03-01,2016,20224,"AGENCIA NACIONAL DO CINEMA","20224",363,363,349,14,0,14,3.86
201603,2016-03-01,2016,21000,"COMANDO DA AERONAUTICA","21000",10689,9725,5289,5400,964,4436,50.52
201603,2016-03-01,2016,21201,"CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA","21201",6,6,1,5,0,5,83.33
201603,2016-03-01,2016,21300,"AGENCIA ESPACIAL BRASILEIRA","21300",255,255,7,248,0,248,97.25
201603,2016-03-01,2016,24203,"FUNDACAO NACIONAL DE ARTES","24203",525,525,266,259,0,259,49.33
201603,2016-03-01,2016,24204,"INSTITUTO DO PATR.HIST.E ART. NACIONAL","24204",1268,1267,756,512,1,511,40.38
201603,2016-03-01,2016,24205,"FUNDACAO BIBLIOTECA NACIONAL","24205",543,543,360,183,0,183,33.7
201603,2016-03-01,2016,25000,"MINISTERIO DA SAUDE","25000",110878,105527,65110,45768,5351,40417,41.28
201603,2016-03-01,2016,26104,"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS","26104",508,507,439,69,1,68,13.58
201603,2016-03-01,2016,26105,"INSTITUTO BENJAMIN CONSTANT","26105",284,273,251,33,11,22,11.62
201603,2016-03-01,2016,26106,"FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO","26106",1127,1127,584,543,0,543,48.18
201603,2016-03-01,2016,26107,"INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS","26107",619,534,421,198,85,113,31.99
201603,2016-03-01,2016,26201,"COLEGIO PEDRO II","26201",2247,2242,2194,53,5,48,2.36
201603,2016-03-01,2016,26230,"FUND.UNIV.FED.DO VALE DO SAO FRANCISCO","26230",974,867,852,122,107,15,12.53
201603,2016-03-01,2016,26231,"UNIVERSIDADE FEDERAL DE ALAGOAS","26231",3542,3418,3288,254,124,130,7.17
201603,2016-03-01,2016,26232,"UNIVERSIDADE FEDERAL DA BAHIA","26232",6026,6005,5543,483,21,462,8.02
201603,2016-03-01,2016,26233,"UNIVERSIDADE FEDERAL DO CEARA","26233",6475,6245,5942,533,230,303,8.23
201603,2016-03-01,2016,26234,"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO","26234",4094,4036,3804,290,58,232,7.08
201603,2016-03-01,2016,26235,"UNIVERSIDADE FEDERAL DE GOIAS","26235",5319,5120,4842,477,199,278,8.97
201603,2016-03-01,2016,26236,"UNIVERSIDADE FEDERAL FLUMINENSE","26236",7844,7770,7445,399,74,325,5.09
201603,2016-03-01,2016,26237,"UNIVERSIDADE FEDERAL DE JUIZ DE FORA","26237",3337,3242,3147,190,95,95,5.69
201603,2016-03-01,2016,26238,"UNIVERSIDADE FEDERAL DE MINAS GERAIS","26238",7918,7872,7470,448,46,402,5.66
201603,2016-03-01,2016,26239,"UNIVERSIDADE FEDERAL DO PARA","26239",5507,5215,4955,552,292,260,10.02
201603,2016-03-01,2016,26240,"UNIVERSIDADE FEDERAL DA PARAIBA","26240",6566,6450,6109,457,116,341,6.96
201603,2016-03-01,2016,26241,"UNIVERSIDADE FEDERAL DO PARANA","26241",6557,6453,6271,286,104,182,4.36
201603,2016-03-01,2016,26242,"UNIVERSIDADE FEDERAL DE PERNAMBUCO","26242",7012,6892,6663,349,120,229,4.98
201603,2016-03-01,2016,26243,"UNIVERSIDADE FED. DO RIO GRANDE DO NORTE","26243",5805,5723,5495,310,82,228,5.34
201603,2016-03-01,2016,26244,"UNIVERSIDADE FED. DO RIO GRANDE DO SUL","26244",5767,5654,5492,275,113,162,4.77
201603,2016-03-01,2016,26245,"UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","26245",14126,14044,13480,646,82,564,4.57
201603,2016-03-01,2016,26246,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","26246",6006,5878,5623,383,128,255,6.38
201603,2016-03-01,2016,26247,"UNIVERSIDADE FEDERAL DE SANTA MARIA","26247",4852,4756,4561,291,96,195,6
201603,2016-03-01,2016,26248,"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO","26248",2444,2388,2300,144,56,88,5.89
201603,2016-03-01,2016,26249,"UNIV. FEDERAL RURAL DO RIO DE JANEIRO","26249",2530,2485,2413,117,45,72,4.62
201603,2016-03-01,2016,26250,"UNIVERSIDADE FEDERAL DE RORAIMA","26250",1075,1002,953,122,73,49,11.35
201603,2016-03-01,2016,26251,"FUNDACAO UNIVERSIDADE FED. DO TOCANTINS","26251",1988,1844,1807,181,144,37,9.1
201603,2016-03-01,2016,26252,"UNIVERSIDADE FEDERAL DE CAMPINA GRANDE","26252",3209,3095,2971,238,114,124,7.42
201603,2016-03-01,2016,26253,"UNIVERSIDADE FEDERAL RURAL DA AMAZONIA","26253",1211,805,763,448,406,42,36.99
201603,2016-03-01,2016,26254,"UNIVERSIDADE FED.DO TRIANGULO MINEIRO","26254",2263,2142,2083,180,121,59,7.95
201603,2016-03-01,2016,26255,"UNI.FED.VALES DO JEQUITINHONHA E MUCURI","26255",1479,1268,1217,262,211,51,17.71
201603,2016-03-01,2016,26256,"CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA","26256",1580,1526,1470,110,54,56,6.96
201603,2016-03-01,2016,26257,"CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS","26257",1679,1655,1612,67,24,43,3.99
201603,2016-03-01,2016,26258,"UNIVERS. TECNOLOGICA FEDERAL DO PARANA","26258",3839,3767,3676,163,72,91,4.25
201603,2016-03-01,2016,26260,"UNIVERSIDADE FEDERAL DE ALFENAS","26260",916,863,835,81,53,28,8.84
201603,2016-03-01,2016,26261,"UNIVERSIDADE FEDERAL DE ITAJUBA","26261",899,884,846,53,15,38,5.9
201603,2016-03-01,2016,26262,"UNIVERSIDADE FEDERAL DE SAO PAULO","26262",5923,5700,5380,543,223,320,9.17
201603,2016-03-01,2016,26263,"UNIVERSIDADE FEDERAL DE LAVRAS","26263",1307,1252,1220,87,55,32,6.66
201603,2016-03-01,2016,26264,"UNIVERSIDADE FED. RURAL DO SEMI-ARIDO","26264",1283,1191,1169,114,92,22,8.89
