"competencia","data","ano","nome_cargo","nivel","ocupada","aprovada","orgaos"
202207,2022-07-01,2022,"ARTIF DE CARPINT E MARCENARIA","NA",28,28,5
202207,2022-07-01,2022,"ARTIF DE CARPINT E MARCENARIA","NI",94,94,7
202207,2022-07-01,2022,"ARTIF DE CARPINT MARCENARIA","NI",49,49,14
202207,2022-07-01,2022,"ARTIF DE CONF DE ROUPAS E UNIFORMES","NI",2,2,1
202207,2022-07-01,2022,"ARTIF DE CONFEC DE ROUPAS E UNIFORMES","NA",1,1,1
202207,2022-07-01,2022,"ARTIF DE CONFEC ROUPAS UNIFORME","NI",4,4,1
202207,2022-07-01,2022,"ARTIF DE ELETRIC COMUNICACOES","NA",13,13,4
202207,2022-07-01,2022,"ARTIF DE ELETRIC E COMUNICACAO","NI",90,90,12
202207,2022-07-01,2022,"ARTIF DE ELETRIC E COMUNICACOES","NA",6,6,2
202207,2022-07-01,2022,"ARTIF DE ELETRIC E COMUNICACOES","NI",9,9,3
202207,2022-07-01,2022,"ARTIF DE ELETRICIDADE E COMUNICACAO","NI",1,1,1
202207,2022-07-01,2022,"ARTIF DE EST DE OBRAS E METALURGIA","NA",1,1,1
202207,2022-07-01,2022,"ARTIF DE EST DE OBRAS E METALURGIA","NI",6,6,2
202207,2022-07-01,2022,"ARTIF DE ESTR DE OBRAS E METALURGIA","NA",1,1,1
202207,2022-07-01,2022,"ARTIF DE ESTRUT DE OBRAS E METALURGIA","NI",16,16,2
202207,2022-07-01,2022,"ARTIF DE ESTRUT DE OBRAS METALURGIA","NA",7,7,1
202207,2022-07-01,2022,"ARTIF DE ESTRUT DE OBRAS METALURGIA","NI",50,50,8
202207,2022-07-01,2022,"ARTIF DE ESTRUT OBRAS METALURGIA","NA",2,2,2
202207,2022-07-01,2022,"ARTIF DE MANUTENCAO","NI",11,11,4
202207,2022-07-01,2022,"ARTIF DE MANUTENCAO DE VEICULOS","NI",16,16,2
202207,2022-07-01,2022,"ARTIF DE MUNICAO E PIROTECNIA","NI",29,29,1
202207,2022-07-01,2022,"ARTIF DE PINTURA E ALVENARIA","NA",1,1,1
202207,2022-07-01,2022,"ARTIF EM MUNICAO E PIROTECNIA","NI",3,3,2
202207,2022-07-01,2022,"ARTIF ESPEC DE ELETR E COMUNICACOES","NI",1,1,1
202207,2022-07-01,2022,"ARTIFICE","NA",25,25,3
202207,2022-07-01,2022,"ARTIFICE","NI",87,87,9
202207,2022-07-01,2022,"ARTIFICE CARPINTARIA MARCENARIA","NI",6,6,1
202207,2022-07-01,2022,"ARTIFICE DE AERONAUTICA","NI",5,5,1
202207,2022-07-01,2022,"ARTIFICE DE ARTES GRAFICAS","NA",38,39,8
202207,2022-07-01,2022,"ARTIFICE DE ARTES GRAFICAS","NI",139,139,23
202207,2022-07-01,2022,"ARTIFICE DE CARPINT E MARCENARIA","NI",2,2,1
202207,2022-07-01,2022,"ARTIFICE DE CARPINTARIA E MARCENARIA","NI",2,2,1
202207,2022-07-01,2022,"ARTIFICE DE ELETRIC E COMUNIC","NI",1,1,1
202207,2022-07-01,2022,"ARTIFICE DE ELETRIC E COMUNICACOES","NI",51,51,5
202207,2022-07-01,2022,"ARTIFICE DE ELETRICIDADE","NA",1,1,1
202207,2022-07-01,2022,"ARTIFICE DE ELETRICIDADE E COMUNICACAO","NI",9,9,2
202207,2022-07-01,2022,"ARTIFICE DE ESTRUT DE OBRAS E METALURGIA","NI",1,1,1
202207,2022-07-01,2022,"ARTIFICE DE MECANICA","NA",85,85,10
202207,2022-07-01,2022,"ARTIFICE DE MECANICA","NI",565,565,22
202207,2022-07-01,2022,"ARTIFICE ESPECIALIZADO","NI",19,19,2
202207,2022-07-01,2022,"ARTIFICE I","NI",1,1,1
202207,2022-07-01,2022,"ARTIFICE II","NI",2,2,2
202207,2022-07-01,2022,"ASCENSORISTA","NI",36,36,6
202207,2022-07-01,2022,"ASSESSOR DE PLANEJAMENTO","NS",1,1,1
202207,2022-07-01,2022,"ASSESSOR TECNICO","NS",3,3,3
202207,2022-07-01,2022,"ASSIST DE DISTRIBUICAO II","NI",3,3,1
202207,2022-07-01,2022,"ASSIST TECNICO DE ENSINO","NI",9,9,2
202207,2022-07-01,2022,"ASSIST TECNICO OPERACIONAL","NI",1,1,1
202207,2022-07-01,2022,"ASSISTENTE ADMINISTRATIVO","NI",151,151,11
202207,2022-07-01,2022,"ASSISTENTE ADMINISTRATIVO III","NI",1,1,1
202207,2022-07-01,2022,"ASSISTENTE ADMINISTRTIVO","NI",1,1,1
202207,2022-07-01,2022,"ASSISTENTE DE ADMINISTRACAO","NI",456,456,17
202207,2022-07-01,2022,"ASSISTENTE DE ALUNO","NI",3,3,1
202207,2022-07-01,2022,"ASSISTENTE DE ALUNOS","NI",2,2,2
202207,2022-07-01,2022,"ASSISTENTE DE CAMERA","NA",5,5,3
202207,2022-07-01,2022,"ASSISTENTE DE DISTRIBUICAO I","NA",1,1,1
202207,2022-07-01,2022,"ASSISTENTE DE EDITORACAO","NI",1,1,1
202207,2022-07-01,2022,"ASSISTENTE DE ESTUDIO","NI",1,1,1
202207,2022-07-01,2022,"ASSISTENTE DE MONTAGEM","NA",1,1,1
202207,2022-07-01,2022,"ASSISTENTE DE PESQUISA","NS",1,1,1
202207,2022-07-01,2022,"ASSISTENTE DE PRODUCAO","NS",15,15,3
202207,2022-07-01,2022,"ASSISTENTE DE SECRETARIA I","NI",1,1,1
202207,2022-07-01,2022,"ASSISTENTE DE SECRETARIA II","NI",10,10,3
202207,2022-07-01,2022,"ASSISTENTE DE SECRETARIA III","NI",8,8,3
202207,2022-07-01,2022,"ASSISTENTE DE SOM","NA",9,9,8
202207,2022-07-01,2022,"ASSISTENTE FINANCEIRO","NI",6,6,1
202207,2022-07-01,2022,"ASSISTENTE JURIDICO","NS",2,2,2
202207,2022-07-01,2022,"ASSISTENTE PESQUISA E TECNOLOGIA I","NI",1,1,1
202207,2022-07-01,2022,"ASSISTENTE SINDICAL","NI",20,20,2
202207,2022-07-01,2022,"ASSISTENTE SOCIAL","NS",89,89,3
202207,2022-07-01,2022,"ASSISTENTE TECNICO","NI",26,26,3
202207,2022-07-01,2022,"ASSISTENTE TECNICO ADMINISTRATIVO","NS",2,2,2
202207,2022-07-01,2022,"ASSISTENTE TECNICO DE PRODUCAO","NI",2,2,1
202207,2022-07-01,2022,"ATENDENTE","NI",564,564,6
202207,2022-07-01,2022,"ATENDENTE DE CONSULTORIO-AREA","NA",69,69,23
202207,2022-07-01,2022,"ATENDENTE DE ENFERMAGEM","NA",59,59,8
202207,2022-07-01,2022,"ATENDENTE DE ENFERMAGEM","NI",17,17,2
202207,2022-07-01,2022,"AUD FEDERAL FIN E CONTROLE - (EX-TER)","NS",1,2,1
202207,2022-07-01,2022,"AUDITOR","NS",16,16,8
202207,2022-07-01,2022,"AUTOR ROTEIRISTA","NS",3,3,2
202207,2022-07-01,2022,"AUX DE ADMINISTRACAO","NI",1,1,1
202207,2022-07-01,2022,"AUX DE IND E CONSERV DE ALIMENTOS","NA",12,12,7
202207,2022-07-01,2022,"AUX DE LABORATORIO","NA",1,1,1
202207,2022-07-01,2022,"AUX DE PROCES DADOS","NI",2,2,2
202207,2022-07-01,2022,"AUX DE PROCES DE DADOS","NI",1,1,1
202207,2022-07-01,2022,"AUX DE PROCESSAMENTO DE DADOS","NA",6,6,5
202207,2022-07-01,2022,"AUX DE PROCESSAMENTO DE DADOS","NI",1,1,1
202207,2022-07-01,2022,"AUX DE SERVICOS DIVERSOS","NA",39,39,2
202207,2022-07-01,2022,"AUX DE SERVICOS DIVERSOS","NI",4,4,3
202207,2022-07-01,2022,"AUX DE SERVICOS FLUVIAIS","NA",1,1,1
202207,2022-07-01,2022,"AUX DE SERVICOS GERAIS","NA",134,134,3
202207,2022-07-01,2022,"AUX DE SERVICOS GERAIS","NI",160,160,10
202207,2022-07-01,2022,"AUX DE SERVICOS GRAFICOS","NI",1,1,1
202207,2022-07-01,2022,"AUX DE TRANSP MARITIMO E FLUVIAL","NA",6,6,2
202207,2022-07-01,2022,"AUX DE TRANSPORTE MARIT E FLUVIAL","NA",9,9,1
202207,2022-07-01,2022,"AUX EM ASSUNTOS CULTURAIS","NI",2,2,2
202207,2022-07-01,2022,"AUX EM ASSUNTOS EDUCACIONAIS","NI",37,37,10
202207,2022-07-01,2022,"AUX EM CONSERVACAO RESTAURACAO III","NI",1,1,1
202207,2022-07-01,2022,"AUX EM PROGRAMACAO VISUAL III","NI",1,1,1
202207,2022-07-01,2022,"AUX EM TRANSP MARITIMO E FLUVIAL","NA",7,7,3
202207,2022-07-01,2022,"AUX EXEC EM METROLOGIA E QUALIDADE","NA",5,5,1
202207,2022-07-01,2022,"AUX OP DE PERITO CRIMINAL CIVIL TERCEIRA","NI",2,2,2
202207,2022-07-01,2022,"AUX OPER PERITO CRIM CIVIL ESPECIAL","NI",7,7,2
202207,2022-07-01,2022,"AUX OPERAC ASSUNTOS CULTURAIS","NA",2,2,1
202207,2022-07-01,2022,"AUX OPERAC CINEFOT MICROFILMAGEM","NA",2,2,1
202207,2022-07-01,2022,"AUX OPERAC DE SERV DE ENGENHARIA","NA",80,80,1
202207,2022-07-01,2022,"AUX OPERAC DE SERV DIV DE SAUDE","NI",26,26,1
202207,2022-07-01,2022,"AUX OPERAC DE SERV DIVERSOS","NI",1058,1058,19
202207,2022-07-01,2022,"AUX OPERAC DE SERV ENGENHARIA","NA",3,3,3
202207,2022-07-01,2022,"AUX OPERAC DE SERVICOS DIVERSOS","NI",1,1,1
202207,2022-07-01,2022,"AUX OPERAC ESPECIALIZADO","NA",1,1,1
202207,2022-07-01,2022,"AUX OPERAC SER DIVERSOS SAUDE","NI",1,1,1
202207,2022-07-01,2022,"AUX OPERAC SERV DIVERSOS","NA",1447,1447,22
202207,2022-07-01,2022,"AUX OPERAC SERVICOS DIVERSOS","NA",4,4,2
202207,2022-07-01,2022,"AUX OPERAC SERVICOS DIVERSOS","NI",1463,1463,5
202207,2022-07-01,2022,"AUX OPERACIONAL AGROPECUARIA","NA",2,2,1
202207,2022-07-01,2022,"AUX OPERACIONAL SERV DIVERSOS","NA",93,93,2
202207,2022-07-01,2022,"AUX OPERACIONAL SERVICOS DIVERSOS","NA",101,101,5
202207,2022-07-01,2022,"AUX OPERACIONAL SERVICOS DIVERSOS","NI",67,67,2
202207,2022-07-01,2022,"AUX PRESERV DEFESA AMBIENTAL","NA",9,9,2
202207,2022-07-01,2022,"AUX TECNICO DA PRODUCAO A","NI",18,18,2
202207,2022-07-01,2022,"AUX TECNICO DA PRODUCAO B","NI",6,6,2
202207,2022-07-01,2022,"AUX TECNICO DE MANUTENCAO","NI",1,1,1
202207,2022-07-01,2022,"AUX TECNICO DE PRODUCAO","NI",1,1,1
202207,2022-07-01,2022,"AUXIL OPERAC SERVICOS DIVERSOS","NI",7,7,1
202207,2022-07-01,2022,"AUXILIAR ADMINISTRATIVO","NA",77,77,6
202207,2022-07-01,2022,"AUXILIAR ADMINISTRATIVO","NI",211,211,17
202207,2022-07-01,2022,"AUXILIAR DE ADMINISTRACAO","NI",282,282,10
202207,2022-07-01,2022,"AUXILIAR DE AGROPECUARIA","NA",663,663,61
202207,2022-07-01,2022,"AUXILIAR DE ANATOMIA E NECROPSIA","NA",30,30,15
202207,2022-07-01,2022,"AUXILIAR DE APOIO OPERACIONAL","NA",2,2,2
202207,2022-07-01,2022,"AUXILIAR DE ARTES GRAFICAS","NA",36,36,18
202207,2022-07-01,2022,"AUXILIAR DE ARTIFICE","NA",275,277,12
202207,2022-07-01,2022,"AUXILIAR DE CARPINTARIA","NA",15,15,6
202207,2022-07-01,2022,"AUXILIAR DE CINEGRAFISTA","NA",6,6,2
202207,2022-07-01,2022,"AUXILIAR DE CONTABILIDADE","NI",11,11,3
202207,2022-07-01,2022,"AUXILIAR DE CONVES","NA",4,4,1
202207,2022-07-01,2022,"AUXILIAR DE COZINHA","NA",191,191,40
202207,2022-07-01,2022,"AUXILIAR DE CRECHE","NI",49,49,11
202207,2022-07-01,2022,"AUXILIAR DE CURTUME E TANANTES","NA",1,1,1
202207,2022-07-01,2022,"AUXILIAR DE DIVULGACAO","NI",3,3,2
202207,2022-07-01,2022,"AUXILIAR DE DOCUMENTACAO III","NI",7,7,1
202207,2022-07-01,2022,"AUXILIAR DE ELETRICISTA","NA",81,81,36
202207,2022-07-01,2022,"AUXILIAR DE ENCANADOR","NA",36,36,26
202207,2022-07-01,2022,"AUXILIAR DE ENFERMAGEM","NI",677,677,19
202207,2022-07-01,2022,"AUXILIAR DE ENFERMAGEM - 30 HORAS","NI",1,1,1
202207,2022-07-01,2022,"AUXILIAR DE ENSINO","NA",18,18,2
202207,2022-07-01,2022,"AUXILIAR DE ESCRITORIO","NI",2,2,2
202207,2022-07-01,2022,"AUXILIAR DE ESTATISTICA","NI",8,8,2
202207,2022-07-01,2022,"AUXILIAR DE FARMACIA","NA",47,47,16
202207,2022-07-01,2022,"AUXILIAR DE FISCAL - EX-TERRITORIOS","NI",25,25,1
202207,2022-07-01,2022,"AUXILIAR DE HIGIENE DENTAL","NI",1,1,1
202207,2022-07-01,2022,"AUXILIAR DE ILUMINADOR","NA",3,3,2
202207,2022-07-01,2022,"AUXILIAR DE LABORATORIO","NA",515,515,65
202207,2022-07-01,2022,"AUXILIAR DE LABORATORIO","NI",7,7,1
202207,2022-07-01,2022,"AUXILIAR DE LABORATORIO 8 HORAS","NA",112,112,2
202207,2022-07-01,2022,"AUXILIAR DE LIMPEZA","NA",19,19,5
202207,2022-07-01,2022,"AUXILIAR DE MANUTENCAO","NA",5,5,2
202207,2022-07-01,2022,"AUXILIAR DE MARCENARIA","NA",7,7,3
202207,2022-07-01,2022,"AUXILIAR DE MECANICA","NA",57,57,29
202207,2022-07-01,2022,"AUXILIAR DE METEOROLOGIA","NA",3,3,2
202207,2022-07-01,2022,"AUXILIAR DE METEOROLOGIA","NI",92,92,1
202207,2022-07-01,2022,"AUXILIAR DE MICROFILMAGEM","NA",15,15,11
202207,2022-07-01,2022,"AUXILIAR DE NUTRICAO E DIETETICA","NA",139,139,29
202207,2022-07-01,2022,"AUXILIAR DE ODONTOLOGIA","NI",1,1,1
202207,2022-07-01,2022,"AUXILIAR DE PADEIRO","NA",1,1,1
202207,2022-07-01,2022,"AUXILIAR DE PRODUCAO","NA",3,3,1
202207,2022-07-01,2022,"AUXILIAR DE RECREACAO","NI",26,26,5
202207,2022-07-01,2022,"AUXILIAR DE SANEAMENTO","NI",269,269,2
202207,2022-07-01,2022,"AUXILIAR DE SERRALHEIRO","NA",6,6,3
202207,2022-07-01,2022,"AUXILIAR DE SERTANISTA","NA",7,7,1
202207,2022-07-01,2022,"AUXILIAR DE SERV GERAIS","NA",20,20,5
202207,2022-07-01,2022,"AUXILIAR DE SERVICOS DIVERSOS","NA",14,14,2
202207,2022-07-01,2022,"AUXILIAR DE SERVICOS DIVERSOS","NI",11,11,2
202207,2022-07-01,2022,"AUXILIAR DE SERVICOS GERAIS","NA",15,15,4
202207,2022-07-01,2022,"AUXILIAR DE SERVICOS GERAIS","NI",347,347,9
202207,2022-07-01,2022,"AUXILIAR DE SERVICOS GERAIS - CVM","NI",21,21,1
202207,2022-07-01,2022,"AUXILIAR DE TOPOGRAFIA","NI",6,6,2
202207,2022-07-01,2022,"AUXILIAR EM ASSUNTOS EDUCACIONAIS","NI",13,13,2
202207,2022-07-01,2022,"AUXILIAR EM CIENCIA E TECNOLOGIA","NA",140,140,9
202207,2022-07-01,2022,"AUXILIAR EM ENFERMAGEM","NI",25,25,2
202207,2022-07-01,2022,"AUXILIAR EM INDIGENISMO","NA",75,75,1
202207,2022-07-01,2022,"AUXILIAR EM PESQUISA E INVEST BIOMEDICA","NA",3,3,1
202207,2022-07-01,2022,"AUXILIAR INSTITUCIONAL III","NI",1,1,1
202207,2022-07-01,2022,"AUXILIAR OPERAC DE SERV DIVERSOS","NI",7,7,1
202207,2022-07-01,2022,"AUXILIAR OPERAC DE SERVICOS DIVERSO","NI",3,3,1
202207,2022-07-01,2022,"AUXILIAR OPERAC DE SERVICOS DIVERSOS","NA",16,16,1
202207,2022-07-01,2022,"AUXILIAR OPERAC DE SERVICOS DIVERSOS","NI",13,13,1
202207,2022-07-01,2022,"AUXILIAR OPERAC EM AGROPECUARIA","NA",22,22,5
202207,2022-07-01,2022,"AUXILIAR OPERAC SERV DIVERSOS","NA",13,13,2
202207,2022-07-01,2022,"AUXILIAR OPERAC SERV DIVERSOS","NI",25,25,2
202207,2022-07-01,2022,"AUXILIAR OPERAC SERVICOS DIVERSOS","NA",2,2,1
202207,2022-07-01,2022,"AUXILIAR OPERAC SERVICOS DIVERSOS","NI",34,34,2
202207,2022-07-01,2022,"AUXILIAR OPERACIONAL","NA",187,187,30
202207,2022-07-01,2022,"AUXILIAR OPERACIONAL DE AGROPECUARIA","NA",1,1,1
202207,2022-07-01,2022,"AUXILIAR OPERACIONAL SERV DIVERSOS - NA","NA",2518,2599,3
202207,2022-07-01,2022,"AUXILIAR OPERACIONAL SERV DIVERSOS - NI","NI",59,59,1
202207,2022-07-01,2022,"AUXILIAR OPERACIONAL SERVICOS DIVERSOS","NI",1,1,1
202207,2022-07-01,2022,"AUXILIAR RURAL","NA",47,47,13
202207,2022-07-01,2022,"AUXILIAR TECNICO","NA",37,37,7
202207,2022-07-01,2022,"AUXILIAR TECNICO","NI",17,17,1
202207,2022-07-01,2022,"AUXILIAR TECNICO DE CONTROLE","NI",1,1,1
202207,2022-07-01,2022,"AUXILIAR TECNICO DE PESQUISA","NI",2,2,2
202207,2022-07-01,2022,"BARBEIRO","NA",1,1,1
202207,2022-07-01,2022,"BARQUEIRO","NA",1,1,1
202207,2022-07-01,2022,"BIBLIOTECARIO","NS",5,5,5
202207,2022-07-01,2022,"BIOMEDICO","NS",5,5,3
202207,2022-07-01,2022,"BOMBEIRO HIDRAULICO","NA",83,83,54
202207,2022-07-01,2022,"BRIGADISTA DE INCENDIO","NI",14,14,4
202207,2022-07-01,2022,"CABELEIREIRO","NI",1,1,1
202207,2022-07-01,2022,"CADASTRADOR","NA",7,7,2
202207,2022-07-01,2022,"CAMAREIRO DE ESPETACULO","NI",2,2,2
202207,2022-07-01,2022,"CARPINTEIRO","NA",90,90,38
202207,2022-07-01,2022,"CARPINTEIRO","NI",1,1,1
202207,2022-07-01,2022,"CARTOGRAFO","NI",11,11,2
202207,2022-07-01,2022,"CENOGRAFO","NS",7,7,7
202207,2022-07-01,2022,"CHAVEIRO","NA",1,1,1
202207,2022-07-01,2022,"CINEGRAFISTA","NI",5,5,1
202207,2022-07-01,2022,"COMANDANTE DE AERONAVE","NS",7,7,2
202207,2022-07-01,2022,"COMANDANTE DE LANCHA","NS",3,3,3
202207,2022-07-01,2022,"COMUNICACAO E DIVULG CULTURA","NS",3,3,1
202207,2022-07-01,2022,"CONDUTOR DE LANCHA","NI",31,31,1
202207,2022-07-01,2022,"CONTADOR","NS",3,3,3
202207,2022-07-01,2022,"CONTINUO","NI",488,488,60
202207,2022-07-01,2022,"CONTRA REGRA","NI",8,8,4
202207,2022-07-01,2022,"CONTRA-REGRA","NI",2,2,1
202207,2022-07-01,2022,"CONTRAMESTRE","NI",7,7,3
202207,2022-07-01,2022,"COORDENADOR DE PRODUCAO","NS",2,2,1
202207,2022-07-01,2022,"COORDENADOR DE PROGRAMACAO","NS",10,10,2
202207,2022-07-01,2022,"COPEIRO","NA",320,320,39
202207,2022-07-01,2022,"COPEIRO","NI",3,3,1
202207,2022-07-01,2022,"COSTUREIRO","NA",24,24,14
202207,2022-07-01,2022,"COSTUREIRO DE ESPETACULO-CENARIO","NI",5,5,3
202207,2022-07-01,2022,"COZINHEIRO","NI",276,276,62
202207,2022-07-01,2022,"COZINHEIRO A","NA",2,2,2
202207,2022-07-01,2022,"COZINHEIRO DE BORDO","NA",2,2,1
202207,2022-07-01,2022,"COZINHEIRO DE EMBARCACOES","NI",2,2,1
202207,2022-07-01,2022,"CUX DE MANUTENCAO E SERV  OPERACIONAIS","NI",1,1,1
202207,2022-07-01,2022,"DATILOGRAFO","NA",21,21,3
202207,2022-07-01,2022,"DATILOGRAFO","NI",2432,2433,43
202207,2022-07-01,2022,"DATILOGRAFO - NI","NI",3,3,2
202207,2022-07-01,2022,"DATILOGRAFO DE TEXTOS GRAFICOS","NI",17,18,13
202207,2022-07-01,2022,"DATILOSCOPISTA POLICIA CIVIL TERCEIRA","NI",4,4,2
202207,2022-07-01,2022,"DATILOSCOPISTA POLICIAL CIVIL ESPECIAL","NI",16,16,3
202207,2022-07-01,2022,"DECORADOR","NS",2,2,2
202207,2022-07-01,2022,"DELEGADO DE POLICIA CIVIL ESPECIAL","NS",20,27,2
202207,2022-07-01,2022,"DENTISTA","NS",2,2,2
202207,2022-07-01,2022,"DESENHISTA","NI",125,125,23
202207,2022-07-01,2022,"DESENHISTA COPISTA","NA",4,4,3
202207,2022-07-01,2022,"DESENHISTA INDUSTRIAL","NS",10,10,3
202207,2022-07-01,2022,"DESENHISTA PRODUCAO","NI",1,1,1
202207,2022-07-01,2022,"DESENHISTA TECNICO","NI",1,1,1
202207,2022-07-01,2022,"DIGITADOR","NI",87,87,8
202207,2022-07-01,2022,"DIRETOR DE ILUMINACAO","NS",3,3,2
202207,2022-07-01,2022,"DIRETOR DE IMAGEM","NS",12,12,10
202207,2022-07-01,2022,"DIRETOR DE IMAGENS","NS",1,1,1
202207,2022-07-01,2022,"DIRETOR DE PROGRAMAS","NS",5,5,1
202207,2022-07-01,2022,"DIRETOR DE SOM","NS",4,4,4
202207,2022-07-01,2022,"DIVULGADOR SANITARIO","NI",13,13,2
202207,2022-07-01,2022,"ECONOMISTA","NS",42,43,9
202207,2022-07-01,2022,"ECONOMISTA DOMESTICO","NS",22,22,10
202207,2022-07-01,2022,"ECONOMO","NI",7,7,2
202207,2022-07-01,2022,"EDITOR","NS",4,4,1
202207,2022-07-01,2022,"EDITOR DE VIDEO TAPE","NI",1,1,1
202207,2022-07-01,2022,"EDITOR DE VIDEO-TAPE","NI",20,20,4
202207,2022-07-01,2022,"EDITOR DE VIDEO-TAPE PRODUCAO","NI",1,1,1
202207,2022-07-01,2022,"EDUCADOR EM SAUDE","NS",4,4,2
202207,2022-07-01,2022,"ELETRICISTA","NI",214,214,63
202207,2022-07-01,2022,"ELETRICISTA DE ESPETACULO","NI",3,3,3
202207,2022-07-01,2022,"ENCADERNADOR","NI",48,48,20
202207,2022-07-01,2022,"ENCANADOR BOMBEIRO","NI",12,12,4
202207,2022-07-01,2022,"ENCARREGADO DE MANUTENCAO","NI",3,3,1
202207,2022-07-01,2022,"ENCARREGADO DE TRAFEGO","NI",1,1,1
202207,2022-07-01,2022,"ENCARREGADO DE TURMA","NI",1,1,1
202207,2022-07-01,2022,"ENFERMEIRO","NS",22,22,3
202207,2022-07-01,2022,"ENGARREGADO DE TURMA","NI",32,32,2
202207,2022-07-01,2022,"ENGENHEIRO","NS",15,16,7
202207,2022-07-01,2022,"ENGENHEIRO AGRONOMO","NS",1,1,1
202207,2022-07-01,2022,"ENGENHEIRO DE OPERACOES","NS",4,4,1
202207,2022-07-01,2022,"ENGENHEIRO FLORESTAL","NS",1,1,1
202207,2022-07-01,2022,"ESCRITURARIO","NI",3,3,3
202207,2022-07-01,2022,"ESCRIVAO DE POLICIA CIVIL ESPECIAL","NI",28,28,2
202207,2022-07-01,2022,"ESCRIVAO DE POLICIA CIVIL TERCEIRA","NI",14,14,2
202207,2022-07-01,2022,"ESPECIALISTA - ADVOGADO","NS",1,1,1
202207,2022-07-01,2022,"ESPECIALISTA DE NIVEL APOIO","NA",3,3,1
202207,2022-07-01,2022,"ESPECIALISTA DE NIVEL MEDIO","NI",9,9,3
202207,2022-07-01,2022,"ESPECIALISTA DE NIVEL SUPERIOR","NS",20,20,6
202207,2022-07-01,2022,"ESPECIALISTA EM EDUCACAO","NS",1,1,1
202207,2022-07-01,2022,"ESPECIALISTA NIVEL MEDIO","NI",5,5,3
202207,2022-07-01,2022,"ESTATISTICO","NS",6,6,2
202207,2022-07-01,2022,"ESTOFADOR","NA",2,2,1
202207,2022-07-01,2022,"FARMACEUTICO","NS",29,29,3
202207,2022-07-01,2022,"FARMACEUTICO BIOQUIMICO","NS",2,2,1
202207,2022-07-01,2022,"FIGURINISTA","NS",5,5,4
202207,2022-07-01,2022,"FISC DERIV DE PETROLEO E COMBUSTIVEL","NS",12,12,1
202207,2022-07-01,2022,"FISCAL - EX-TERRITORIOS","NS",29,30,2
202207,2022-07-01,2022,"FISCAL DE CADASTRO E TRIBUTACAO RURAL","NS",60,60,1
202207,2022-07-01,2022,"FISCAL MUNICIPAL","NI",10,10,1
202207,2022-07-01,2022,"FISIOTERAPEUTA","NS",14,15,3
202207,2022-07-01,2022,"FOTOGRAFO","NI",1,1,1
202207,2022-07-01,2022,"FOTOGRAVADOR","NI",12,12,7
202207,2022-07-01,2022,"GARCON","NA",13,13,5
202207,2022-07-01,2022,"GEOGRAFO","NS",22,22,2
202207,2022-07-01,2022,"GEOLOGO","NS",1,1,1
202207,2022-07-01,2022,"GRAFICO","NI",3,3,1
202207,2022-07-01,2022,"GUARDA DE ENDEMIAS","NI",4368,4369,6
202207,2022-07-01,2022,"GUARDA DE ENDEMIAS SUCAM","NM",4,4,1
202207,2022-07-01,2022,"GUARDA DE PRESIDIO CIVIL  ESPECIAL - NA","NA",15,15,1
202207,2022-07-01,2022,"GUARDA DE PRESIDIO CIVIL ESPECIAL","NI",60,62,3
202207,2022-07-01,2022,"GUARDA DE PRESIDIO CIVIL SEGUNDA","NI",2,2,1
202207,2022-07-01,2022,"GUARDA DE PRESIDIO CIVIL TERCEIRA","NI",2,2,2
202207,2022-07-01,2022,"GUARDA FLORESTAL","NI",1,1,1
202207,2022-07-01,2022,"IDENTIFICADOR DATILOSCOPICO","NI",35,35,2
202207,2022-07-01,2022,"ILUMINADOR","NI",6,6,1
202207,2022-07-01,2022,"IMPOSITOR","NI",1,1,1
202207,2022-07-01,2022,"IMPRESSOR","NI",41,41,20
202207,2022-07-01,2022,"INSP DE SEGURANCA FISICA E PATRIMONIO","NI",1,1,1
202207,2022-07-01,2022,"INSPETOR DE SANEAMENTO","NI",15,15,2
202207,2022-07-01,2022,"INSTRUMENTISTA","NI",1,1,1
202207,2022-07-01,2022,"INSTRUTOR DE EDUCACAO FISICA E DESPORTOS","NS",5,5,1
202207,2022-07-01,2022,"INTERPRETE","NA",1,1,1
202207,2022-07-01,2022,"JARDINEIRO","NA",143,143,42
202207,2022-07-01,2022,"JORNALISTA","NS",5,5,5
202207,2022-07-01,2022,"LABORATORISTA","NI",236,236,8
202207,2022-07-01,2022,"LABORATORISTA - JORNADA DE 8 HORAS","NI",2,2,1
202207,2022-07-01,2022,"LABORATORISTA JORNADA 8 HORAS","NI",46,46,2
202207,2022-07-01,2022,"LANCHEIRO","NA",8,8,3
202207,2022-07-01,2022,"LAVADEIRO","NA",13,13,7
202207,2022-07-01,2022,"LINOTIPISTA","NI",7,7,7
202207,2022-07-01,2022,"LOCUTOR 25 HORAS","NI",1,1,1
202207,2022-07-01,2022,"LOCUTOR ANUNCIADOR","NS",1,1,1
202207,2022-07-01,2022,"LOCUTOR APRESENTADOR","NS",2,2,1
202207,2022-07-01,2022,"LOCUTOR APRESENTADOR - DEC JUD","NI",1,1,1
202207,2022-07-01,2022,"MAQUILADOR","NI",1,1,1
202207,2022-07-01,2022,"MARCENEIRO","NA",116,116,48
202207,2022-07-01,2022,"MARINHEIRO FLUVIAL","NA",3,3,1
202207,2022-07-01,2022,"MARINHEIRO FLUVIAL DE MAQUINAS","NI",1,1,1
202207,2022-07-01,2022,"MATEIRO","NI",5,5,2
