"competencia","data","ano","plano_carreira","aprovada","distribuida","ocupada","vago","taxa_vacancia"
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Hospital das Forças Armadas  - PCCHFA / Carreira de Especialista em Atividades Hospitalares",364,142,138,226,62.09
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Hospital das Forças Armadas  - PCCHFA / Carreira de Suporte às Atividades Médico Hospitalares",1191,665,652,539,45.26
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Hospital das Forças Armadas - PCCHFA / Carreira Médica",643,114,109,534,83.05
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Cargo Isolado",29,9,5,24,82.76
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Pesquisa em Propriedade Industrial",810,566,403,407,50.25
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Planejamento, Gestão e Infra-Estrutura em Propriedade Industrial",211,168,120,91,43.13
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Produção e Análise em Propriedade Industrial",359,220,165,194,54.04
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Suporte Técnico em Propriedade Industrial",137,137,135,2,1.46
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional da Propriedade Industrial - INPI / Carreira de Suporte em Planejamento, Gestão e Infra-Estrutura em Propriedade Industrial",72,71,71,1,1.39
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial  - INMETRO / Cargo Isolado",40,7,4,36,90
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial  - INMETRO / Carreira de Pesquisa e Desenvolvimento em Metrologia e Qualidade",738,531,338,400,54.2
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial - INMETRO / Carreira de Apoio Operacional à Gestão em Metrologia e Qualidade",4,4,4,0,0
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial - INMETRO / Carreira de Gestão em Metrologia e Qualidade",316,237,137,179,56.65
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial - INMETRO / Carreira de Suporte Técnico à Metrologia e Qualidade",333,243,117,216,64.86
202404,2024-04-01,2024,"Plano de Carreiras e Cargos do Instituto Nacional de Metrologia, Normalização e Qualidade Industrial - INMETRO / Carreira de Suporte à Gestão em Metrologia e Qualidade",513,384,65,448,87.33
202404,2024-04-01,2024,"Plano de Classificação de Cargos - PCC",966,880,383,583,60.35
202404,2024-04-01,2024,"Plano Único de Classificação e Retribuição de Cargos e Empregos - PUCRCE",2,2,0,2,100
202404,2024-04-01,2024,"Plano Único de Classificação e Retribuição de Cargos e Empregos - PUCRCE / Carreira de Magistério de 1º e 2º Graus",33,33,33,0,0
202404,2024-04-01,2024,"Tabela Remuneratória Especial -ERCE",1748,1661,1153,595,34.04
202405,2024-05-01,2024,"Cargo Isolado de Especialista em Infra-Estrutura Senior",177,53,50,127,71.75
202405,2024-05-01,2024,"Cargo Isolado de Juiz do Tribunal Marítimo",6,6,6,0,0
202405,2024-05-01,2024,"Cargo Isolado de Juiz-Presidente do Tribunal Marítimo",1,1,1,0,0
202405,2024-05-01,2024,"Cargos de Atividades Técnicas de Fiscalização Agropecuária do Quadro de Pessoal do Mapa",3738,1385,1344,2394,64.04
202405,2024-05-01,2024,"Carreira Auditoria-Fiscal do Trabalho",3508,1905,1900,1608,45.84
202405,2024-05-01,2024,"Carreira Policial Federal",14732,14717,12912,1820,12.35
202405,2024-05-01,2024,"Carreira Policial Rodoviário Federal",13077,13077,12599,478,3.66
202405,2024-05-01,2024,"Carreira Previdenciária",5,5,5,0,0
202405,2024-05-01,2024,"Carreira Tributária e Aduaneira da Receita Federal do Brasil",36879,13825,13509,23370,63.37
202405,2024-05-01,2024,"Carreira da Previdência, da Saúde e do Trabalho",70849,62289,32083,38766,54.72
202405,2024-05-01,2024,"Carreira da Seguridade Social e do Trabalho",470,401,225,245,52.13
202405,2024-05-01,2024,"Carreira de Advogado da União",2379,1636,1623,756,31.78
202405,2024-05-01,2024,"Carreira de Agente Federal de Execução Penal",1600,1600,1486,114,7.12
202405,2024-05-01,2024,"Carreira de Analista Administrativo - ANA",84,75,45,39,46.43
202405,2024-05-01,2024,"Carreira de Analista Administrativo - Agências Reguladoras",1437,1392,1129,308,21.43
202405,2024-05-01,2024,"Carreira de Analista Administrativo - DNIT",400,306,208,192,48
202405,2024-05-01,2024,"Carreira de Analista Administrativo - DNPM",200,78,76,124,62
202405,2024-05-01,2024,"Carreira de Analista de Comércio Exterior",721,389,386,335,46.46
202405,2024-05-01,2024,"Carreira de Analista de Infra-Estrutura",1192,689,685,507,42.53
202405,2024-05-01,2024,"Carreira de Assistente de Chancelaria",1156,1154,358,798,69.03
202405,2024-05-01,2024,"Carreira de Auditor Fiscal Federal Agropecuário",3643,2362,2331,1312,36.01
202405,2024-05-01,2024,"Carreira de Desenvolvimento de Políticas Sociais",1,1,1,0,0
202405,2024-05-01,2024,"Carreira de Diplomata",2101,1438,1297,804,38.27
202405,2024-05-01,2024,"Carreira de Especialista Federal em Assistência à Execução Penal",85,85,73,12,14.12
202405,2024-05-01,2024,"Carreira de Especialista em Geologia e Geofísica do Petróleo e Gás Natural",50,33,29,21,42
202405,2024-05-01,2024,"Carreira de Especialista em Geoprocessamento",27,27,27,0,0
202405,2024-05-01,2024,"Carreira de Especialista em Meio-Ambiente",8919,6536,4964,3955,44.34
202405,2024-05-01,2024,"Carreira de Especialista em Políticas Públicas e Gestão Governamental",1729,918,916,813,47.02
202405,2024-05-01,2024,"Carreira de Especialista em Recursos Hídricos",239,239,180,59,24.69
202405,2024-05-01,2024,"Carreira de Especialista em Recursos Minerais",899,393,296,603,67.07
202405,2024-05-01,2024,"Carreira de Financiamento e Execução de Programas e Projetos Educacionais",494,494,169,325,65.79
202405,2024-05-01,2024,"Carreira de Finanças e Controle",6809,3592,3012,3797,55.76
202405,2024-05-01,2024,"Carreira de Infra-Estrutura de Transportes",929,905,700,229,24.65
202405,2024-05-01,2024,"Carreira de Oficial de Chancelaria",1892,944,743,1149,60.73
202405,2024-05-01,2024,"Carreira de Perito Federal Agrário",1132,1132,623,509,44.96
202405,2024-05-01,2024,"Carreira de Perito Médico Federal",24,6,6,18,75
202405,2024-05-01,2024,"Carreira de Perícia Médica da Previdência Social",5694,3285,3272,2422,42.54
202405,2024-05-01,2024,"Carreira de Pesquisa e Desenvolvimento de Informações e Avaliações Educacionais – INEP",418,340,254,164,39.23
202405,2024-05-01,2024,"Carreira de Planejamento e Orçamento",735,542,541,194,26.39
202405,2024-05-01,2024,"Carreira de Procurador Federal",4363,3586,3586,777,17.81
202405,2024-05-01,2024,"Carreira de Procurador da Fazenda Nacional",2353,2342,2033,320,13.6
202405,2024-05-01,2024,"Carreira de Regulação e Fiscalização da Atividade Cinematográfica e Audiovisual",150,150,139,11,7.33
202405,2024-05-01,2024,"Carreira de Regulação e Fiscalização de Aviação Civil",921,737,657,264,28.66
202405,2024-05-01,2024,"Carreira de Regulação e Fiscalização de Locais, Produtos e Serviços sob Vigilância Sanitária",810,810,750,60,7.41
202405,2024-05-01,2024,"Carreira de Regulação e Fiscalização de Petróleo e Derivados, Álcool combustível e Gás Natural",435,424,375,60,13.79
202405,2024-05-01,2024,"Carreira de Regulação e Fiscalização de Recursos Energéticos",365,365,295,70,19.18
202405,2024-05-01,2024,"Carreira de Regulação e Fiscalização de Saúde Suplementar",340,338,299,41,12.06
202405,2024-05-01,2024,"Carreira de Regulação e Fiscalização de Serviços Públicos de Telecomunicações",715,630,582,133,18.6
202405,2024-05-01,2024,"Carreira de Regulação e Fiscalização de Serviços de Transportes Aquaviários",218,208,171,47,21.56
202405,2024-05-01,2024,"Carreira de Regulação e Fiscalização de Serviços de Transportes Terrestres",590,297,258,332,56.27
202405,2024-05-01,2024,"Carreira de Supervisor Médico Pericial",444,147,43,401,90.32
202405,2024-05-01,2024,"Carreira de Suporte Técnico ao Financiamento e Execução de Programas e Projetos Educacionais",513,493,116,397,77.39
202405,2024-05-01,2024,"Carreira de Suporte Técnico em Informações Educacionais – INEP",120,114,54,66,55
202405,2024-05-01,2024,"Carreira de Suporte à Infra-Estrutura de Transportes",1831,1062,501,1330,72.64
202405,2024-05-01,2024,"Carreira de Suporte à Regulação e Fiscalização da Atividade Cinematográfica e Audiovisual",64,64,56,8,12.5
202405,2024-05-01,2024,"Carreira de Suporte à Regulação e Fiscalização de Aviação Civil",392,325,239,153,39.03
202405,2024-05-01,2024,"Carreira de Suporte à Regulação e Fiscalização de Locais, Produtos e Serviços sob Vigilância Sanitária",100,100,92,8,8
202405,2024-05-01,2024,"Carreira de Suporte à Regulação e Fiscalização de Petróleo e Derivados, Álcool Combustível e Gás Natural",50,50,37,13,26
202405,2024-05-01,2024,"Carreira de Suporte à Regulação e Fiscalização de Saúde Suplementar",94,85,74,20,21.28
202405,2024-05-01,2024,"Carreira de Suporte à Regulação e Fiscalização de Serviços Públicos de Telecomunicações",484,377,343,141,29.13
202405,2024-05-01,2024,"Carreira de Suporte à Regulação e Fiscalização de Serviços de Transportes Aquaviários",130,106,83,47,36.15
202405,2024-05-01,2024,"Carreira de Suporte à Regulação e Fiscalização de Serviços de Transportes Terrestres",860,644,493,367,42.67
202405,2024-05-01,2024,"Carreira de Técnico Administrativo - Agências Reuladoras",1373,1327,850,523,38.09
202405,2024-05-01,2024,"Carreira de Técnico Administrativo - DNIT",200,200,167,33,16.5
202405,2024-05-01,2024,"Carreira de Técnico Administrativo - DNPM",137,6,0,137,100
202405,2024-05-01,2024,"Carreira de Técnico Federal de Apoio à Execução Penal",60,60,58,2,3.33
202405,2024-05-01,2024,"Carreira de Técnico em Atividades de Mineração",577,130,36,541,93.76
202405,2024-05-01,2024,"Carreira do Seguro Social",44600,42817,20038,24562,55.07
202405,2024-05-01,2024,"Outros",3,3,3,0,0
202405,2024-05-01,2024,"Outros - Carreira de Defensor Público",1242,717,695,547,44.04
202405,2024-05-01,2024,"Outros - Ex-territórios",5965,5788,5374,591,9.91
202405,2024-05-01,2024,"Outros - Ex-territórios (PM e CBM)",5,5,5,0,0
202405,2024-05-01,2024,"Outros - Programa Mais Médicos",4183,4183,4183,0,0
202405,2024-05-01,2024,"Plano Especial de Cargos da ANVISA",260,260,260,0,0
202405,2024-05-01,2024,"Plano Especial de Cargos da Cultura",3589,2177,2060,1529,42.6
202405,2024-05-01,2024,"Plano Especial de Cargos da EMBRATUR",185,185,89,96,51.89
202405,2024-05-01,2024,"Plano Especial de Cargos da SUFRAMA",562,561,449,113,20.11
202405,2024-05-01,2024,"Plano Especial de Cargos das Agências Reguladoras",220,220,220,0,0
202405,2024-05-01,2024,"Plano Especial de Cargos do Departamento Nacional de Infra-Estrutura de Transportes",889,887,470,419,47.13
202405,2024-05-01,2024,"Plano Especial de Cargos do Departamento Nacional de Produção Mineral",215,215,187,28,13.02
202405,2024-05-01,2024,"Plano Especial de Cargos do Departamento de Polícia Federal",2793,2789,1973,820,29.36
202405,2024-05-01,2024,"Plano Especial de Cargos do Departamento de Polícia Rodoviária Federal",734,733,396,338,46.05
202405,2024-05-01,2024,"Plano Especial de Cargos do FNDE - PECFNDE",112,112,112,0,0
202405,2024-05-01,2024,"Plano Especial de Cargos do INEP - PECINEP",79,79,50,29,36.71
202405,2024-05-01,2024,"Plano Especial de Cargos do Ministério da Fazenda - PECFAZ",8156,4973,4066,4090,50.15
202405,2024-05-01,2024,"Plano Especial de Cargos do Ministério do Meio Ambiente e do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - IBAMA - PECMA",194,179,178,16,8.25
202405,2024-05-01,2024,"Plano Geral de Cargos do Poder Executivo - PGPE",38719,29483,17459,21260,54.91
202405,2024-05-01,2024,"Plano de Carreira dos Cargos de Reforma e Desenvolvimento Agrário",5240,2694,2012,3228,61.6
202405,2024-05-01,2024,"Plano de Carreira dos Cargos de Tecnologia Militar",2590,2590,1045,1545,59.65
202405,2024-05-01,2024,"Plano de Carreira dos Cargos de Tecnologia Militar / Carreira de Suporte Técnico à Tecnologia Militar",1977,1976,424,1553,78.55
202405,2024-05-01,2024,"Plano de Carreira dos Cargos de Tecnologia Militar / Carreira de Tecnologia Militar",1567,557,137,1430,91.26
202405,2024-05-01,2024,"Plano de Carreiras do Magistério do Ensino Básico Federal / Carreira de Magistério do Ensino Básico Federal",3,3,1,2,66.67
202405,2024-05-01,2024,"Plano de Carreiras dos Cargos Técnico-Administrativos em Educação - PCCTAE",163181,141492,132121,31060,19.03
202405,2024-05-01,2024,"Plano de Carreiras dos órgãos e entidades da Administração Pública Federal Direta, Autárquica e Fundacional, integrantes da área de Ciência e Tecnologia / Carreira de Desenvolvimento Tecnológico",11310,9211,5274,6036,53.37
202405,2024-05-01,2024,"Plano de Carreiras dos órgãos e entidades da Administração Pública Federal Direta, Autárquica e Fundacional, integrantes da área de Ciência e Tecnologia / Carreira de Gestão, Planejamento e Infra-Estrutura em Ciência e Tecnologia",8948,7242,3381,5567,62.22
202405,2024-05-01,2024,"Plano de Carreiras dos órgãos e entidades da Administração Pública Federal Direta, Autárquica e Fundacional, integrantes da área de Ciência e Tecnologia / Carreira de Pesquisa em Ciência e Tecnologia",1832,1553,802,1030,56.22
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Agência Brasileira de Inteligência - ABIN",735,186,162,573,77.96
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Agência Brasileira de Inteligência - ABIN / Carreira de Agente Técnico de Inteligência",229,47,16,213,93.01
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Agência Brasileira de Inteligência - ABIN / Carreira de Agente de Inteligência",937,125,54,883,94.24
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Agência Brasileira de Inteligência - ABIN / Carreira de Oficial Técnico de Inteligência",439,160,105,334,76.08
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Agência Brasileira de Inteligência - ABIN / Carreira de Oficial de Inteligência",2131,779,724,1407,66.03
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Comissão de Valores Mobiliários - CVM",18,18,18,0,0
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Comissão de Valores Mobiliários - CVM / Carreira de Agente Executivo da CVM",190,180,96,94,49.47
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Comissão de Valores Mobiliários - CVM / Carreira de Analista da CVM",260,256,203,57,21.92
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Comissão de Valores Mobiliários - CVM / Carreira de Inspetor da CVM",123,122,92,31,25.2
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE",13,13,13,0,0
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE / Carreira de Pesquisa em Informações Geográficas e Estatísticas",157,157,51,106,67.52
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE / Carreira de Planejamento, Gestão e Infra-Estrutura em Informações Geográficas e Estatísticas",1133,1133,701,432,38.13
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE / Carreira de Produção e Análise de Informações Geográficas e Estatísticas",1130,1129,649,481,42.57
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE / Carreira de Suporte Técnico em Produção e Análise de Informações Geográficas e Estatísticas",6284,6282,2165,4119,65.55
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE / Carreira de Suporte em Planejamento, Gestão e Infra-Estrutura em Informações Geográficas e Estatísticas",2809,2808,247,2562,91.21
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Fundação Instituto de Pesquisa Econômica Aplicada - IPEA",469,466,128,341,72.71
202405,2024-05-01,2024,"Plano de Carreiras e Cargos da Fundação Instituto de Pesquisa Econômica Aplicada - IPEA / Carreira de Planejamento e Pesquisa do IPEA",343,341,227,116,33.82
